http://dbpedia.org/ontology/country, http://dbpedia.org/ontology/residence, 1641, 599, 0.3650, 769, 0.4686, 3289, 827
http://dbpedia.org/ontology/producer, http://dbpedia.org/ontology/starring, 48308, 507, 0.0105, 6305, 0.1305, 48398, 3222
http://dbpedia.org/ontology/owner, http://dbpedia.org/ontology/owningOrganisation, 575, 478, 0.8313, 70, 0.1217, 599, 22
http://dbpedia.org/ontology/isPartOf, http://dbpedia.org/ontology/capital, 2954, 457, 0.1547, 1793, 0.6070, 0, 0
http://dbpedia.org/ontology/residence, http://dbpedia.org/ontology/country, 1889, 453, 0.2398, 1045, 0.5532, 3289, 827
http://dbpedia.org/ontology/starring, http://dbpedia.org/ontology/producer, 21182, 450, 0.0212, 3346, 0.1580, 48398, 3222
http://dbpedia.org/ontology/owner, http://dbpedia.org/ontology/operator, 580, 447, 0.7707, 114, 0.1966, 1531, 134
http://dbpedia.org/ontology/writer, http://dbpedia.org/ontology/starring, 45597, 438, 0.0096, 6562, 0.1439, 56744, 4162
http://dbpedia.org/ontology/locationCountry, http://dbpedia.org/ontology/headquarter, 1204, 427, 0.3547, 583, 0.4842, 1989, 21
http://dbpedia.org/ontology/owningOrganisation, http://dbpedia.org/ontology/operator, 534, 422, 0.7903, 93, 0.1742, 0, 112
http://dbpedia.org/ontology/restingPlace, http://dbpedia.org/ontology/deathPlace, 5501, 422, 0.0767, 1735, 0.3154, 11981, 0
http://dbpedia.org/ontology/owningOrganisation, http://dbpedia.org/ontology/owner, 461, 418, 0.9067, 39, 0.0846, 599, 22
http://dbpedia.org/ontology/country, http://dbpedia.org/ontology/location, 920, 417, 0.4533, 408, 0.4435, 39084, 462
http://dbpedia.org/ontology/starring, http://dbpedia.org/ontology/writer, 24959, 410, 0.0164, 4334, 0.1736, 56744, 4162
http://dbpedia.org/ontology/director, http://dbpedia.org/ontology/starring, 40490, 385, 0.0095, 8322, 0.2055, 75988, 5484
http://dbpedia.org/ontology/targetAirport, http://dbpedia.org/ontology/hubAirport, 2693, 383, 0.1422, 297, 0.1103, 474, 0
http://dbpedia.org/ontology/deathPlace, http://dbpedia.org/ontology/country, 3369, 375, 0.1113, 1510, 0.4482, 7639, 1756
http://dbpedia.org/ontology/tenant, http://dbpedia.org/ontology/team, 1208, 368, 0.3046, 180, 0.1490, 0, 0
http://dbpedia.org/ontology/team, http://dbpedia.org/ontology/nationalTeam, 3312, 356, 0.1075, 973, 0.2938, 21, 1052
http://dbpedia.org/ontology/countySeat, http://dbpedia.org/ontology/capital, 381, 355, 0.9318, 19, 0.0499, 0, 0
http://dbpedia.org/ontology/country, http://dbpedia.org/ontology/headquarter, 1004, 340, 0.3386, 591, 0.5886, 3804, 261
http://dbpedia.org/ontology/largestCity, http://dbpedia.org/ontology/capital, 558, 340, 0.6093, 207, 0.3710, 111, 240
http://dbpedia.org/ontology/starring, http://dbpedia.org/ontology/director, 27778, 340, 0.0122, 5755, 0.2072, 75988, 5484
http://dbpedia.org/ontology/leaderParty, http://dbpedia.org/ontology/mayor, 568, 328, 0.5775, 240, 0.4225, 4, 450
http://dbpedia.org/ontology/museum, http://dbpedia.org/ontology/location, 362, 318, 0.8785, 36, 0.0994, 0, 0
http://dbpedia.org/ontology/predecessor, http://dbpedia.org/ontology/successor, 7307, 314, 0.0430, 2169, 0.2968, 44070, 373
http://dbpedia.org/ontology/routeStart, http://dbpedia.org/ontology/routeStartLocation, 526, 294, 0.5589, 175, 0.3327, 0, 10
http://dbpedia.org/ontology/routeEnd, http://dbpedia.org/ontology/routeEndLocation, 517, 289, 0.5590, 165, 0.3191, 0, 9
http://dbpedia.org/ontology/voice, http://dbpedia.org/ontology/starring, 2527, 282, 0.1116, 113, 0.0447, 211, 45
http://dbpedia.org/ontology/hybrid, http://dbpedia.org/ontology/species, 832, 275, 0.3305, 100, 0.1202, 28, 0
http://dbpedia.org/ontology/foundationPlace, http://dbpedia.org/ontology/headquarter, 1169, 270, 0.2310, 340, 0.2908, 2, 20
http://dbpedia.org/ontology/part, http://dbpedia.org/ontology/capital, 3991, 261, 0.0654, 409, 0.1025, 14, 0
http://dbpedia.org/ontology/residence, http://dbpedia.org/ontology/nationality, 1185, 261, 0.2203, 601, 0.5072, 10099, 500
http://dbpedia.org/ontology/restingPlace, http://dbpedia.org/ontology/birthPlace, 5627, 256, 0.0455, 1760, 0.3128, 13236, 0
http://dbpedia.org/ontology/executiveProducer, http://dbpedia.org/ontology/creator, 1330, 252, 0.1895, 398, 0.2992, 2450, 0
http://dbpedia.org/ontology/country, http://dbpedia.org/ontology/nationality, 306, 237, 0.7745, 61, 0.1993, 1132, 380
http://dbpedia.org/ontology/stateOfOrigin, http://dbpedia.org/ontology/deathPlace, 1410, 232, 0.1645, 716, 0.5078, 8103, 0
